SentenceIndex,WordIndex,Token,Threshold
850,1,켜는,0.2
850,2,사람이,0.3
850,3,대답했다.,0.5
851,0,"명령이,0.4
851,1,뭐야?",0.4
852,0,"내,0.2
852,1,가로,0.2
852,2,등을,0.2
852,3,끄는,0.2
852,4,거지.,0.3
853,0,잘,0.1
853,1,자.",0.3
854,0,그리고,0.3
854,1,그는,0.2
854,2,다시,0.2
854,3,불을,0.2
854,4,켰다.,0.3
855,0,"왜,0.2
855,1,지금,0.2
855,2,막,0.1
855,3,가로,0.2
855,4,등을,0.2
855,5,다시,0.2
855,6,켰어?",0.4
856,0,"명령이야.",0.7
857,0,가로등,0.3
857,1,켜는,0.2
857,2,사람이,0.3
857,3,대답했다.,0.5
858,0,"무슨,0.3
858,1,말인지,0.3
858,2,모르겠는걸.",0.7
859,0,어린,0.2
859,1,왕자가,0.3
859,2,말했다.,0.4
860,0,"이해할,0.4
860,1,건,0.1
860,2,아무것도,0.4
860,3,없지.,0.3
861,0,명령은,0.3
861,1,명령이니까.,0.6
862,0,잘,0.1
862,1,자.",0.3
863,0,가로등,0.3
863,1,켜는,0.2
863,2,사람이,0.3
863,3,말했다.,0.4
864,0,그리고,0.3
864,1,가로,0.2
864,2,등을,0.2
864,3,껐다.,0.3
865,0,그리고,0.3
865,1,나서는,0.3
865,2,붉은,0.2
865,3,바둑판,0.3
865,4,무늬의,0.3
865,5,손수건으로,0.5
865,6,이마의,0.3
865,7,땀을,0.2
865,8,닦았다.,0.4
866,0,"난,0.2
866,1,정말,0.2
866,2,고된,0.2
866,3,직업을,0.3
866,4,가졌어.,0.4
867,0,전에는,0.3
867,1,무리가,0.3
867,2,없었는데.,0.5
868,0,아침에,0.3
868,1,불을,0.2
868,2,끄고,0.2
868,3,저녁이면,0.4
868,4,다시,0.2
868,5,켰었지.,0.4
869,0,그래서,0.3
869,1,나머지,0.3
869,2,낮,0.1
869,3,시간에는,0.4
869,4,쉬고,0.2
869,5,나머지,0.3
869,6,밤,0.1
869,7,시간에는,0.4
869,8,잠을,0.2
869,9,잘,0.1
869,10,수,0.1
869,11,있었거든......",1
870,0,"그럼,,0.4
870,1,그,0.1
870,2,후,0.1
870,3,명령이,0.3
870,4,바뀌었어?",0.6
871,0,"명령은,0.4
871,1,바뀌지,0.3
871,2,않았으니까,0.5
871,3,그게,0.2
871,4,문제지!,0.4
872,0,이,0.1
872,1,별은,0.2
872,2,해가,0.2
872,3,갈수록,0.3
872,4,빨리,0.2
872,5,돌고,0.2
872,6,있는데,0.3
872,7,명령은,0.3
872,8,바뀌지,0.3
872,9,않았단,0.3
872,10,말이야!",0.5
873,0,가로등,0.3
873,1,켜는,0.2
873,2,사람이,0.3
873,3,말했다.,0.4
874,0,"그래서?",0.6
875,0,어린,0.2
875,1,왕자가,0.3
875,2,말했다.,0.4
876,0,"그래서,0.4
876,1,이제는,0.3
876,2,이,0.1
876,3,별이,0.2
876,4,매분마다,0.4
876,5,일회전을,0.4
876,6,하고,0.2
876,7,있으니까,0.4
876,8,일,0.1
876,9,초도,0.2
876,10,쉴,0.1
876,11,새,0.1
876,12,가,0.1
876,13,없는,0.2
876,14,거야.,0.3
877,0,매분마다,0.4
877,1,한,0.1
877,2,번씩,0.2
877,3,껐다가,0.3
877,4,켰다가,0.3
877,5,해야,0.2
877,6,하는,0.2
877,7,거지.",0.4
878,0,"그거,0.3
878,1,참,0.1
878,2,이상하네!,0.5
879,0,아저씨,0.3
879,1,네,0.1
879,2,별에선,0.3
879,3,하루가,0.3
879,4,일분이라니!",0.7
880,0,"조금도,0.4
880,1,이상할,0.3
880,2,것,0.1
880,3,없지.,0.3
881,0,우리가,0.3
881,1,이야기를,0.4
881,2,하고,0.2
881,3,있는,0.2
881,4,지가,0.2
881,5,벌써,0.2
881,6,한,0.1
881,7,달이,0.2
881,8,되,0.1
881,9,어,0.1
881,10,있단다.",0.5
882,0,가로등,0.3
882,1,켜는,0.2
882,2,사람이,0.3
882,3,말했다.,0.4
883,0,"한,0.2
883,1,달이?",0.4
884,0,"그래.,0.4
885,0,삼십,0.2
885,1,분이니까,,0.5
885,2,삼십,0.2
885,3,일이지!,0.4
886,0,잘,0.1
886,1,자.",0.3
887,0,그리고는,0.4
887,1,그는,0.2
887,2,다시,0.2
887,3,가로,0.2
887,4,등을,0.2
887,5,켰다.,0.3
888,0,어린,0.2
888,1,왕자는,0.3
888,2,그를,0.2
888,3,바라보았다.,0.6
889,0,명령에,0.3
889,1,그토록,0.3
889,2,충실한,0.3
889,3,그,0.1
889,4,가로,0.2
889,5,등,0.1
889,6,켜는,0.2
889,7,사람이,0.3
889,8,그는,0.2
889,9,좋아졌다.,0.5
890,0,의자를,0.3
890,1,뒤로,0.2
890,2,물리면서,0.4
890,3,해지는,0.3
890,4,걸,0.1
890,5,보고,0.2
890,6,싶어하던,0.4
890,7,지난,0.2
890,8,일이,0.2
890,9,생각났다.,0.5
891,0,그,0.1
891,1,친구를,0.3
891,2,도와주고,0.4
891,3,싶었다.,0.4
892,0,"저,0.2
892,1,말이야......,0.9
893,0,쉬고,0.2
893,1,싶을,0.2
893,2,때,0.1
893,3,쉴,0.1
893,4,수,0.1
893,5,있는,0.2
893,6,방법이,0.3
893,7,있어......",0.9
894,0,"그야,0.3
894,1,언제나,0.3
894,2,쉬고,0.2
894,3,싶지.",0.4
895,0,가로등,0.3
895,1,켜는,0.2
895,2,사람이,0.3
895,3,말했다.,0.4
896,0,사람은,0.3
896,1,누구나,0.3
896,2,성실하면서도,0.6
896,3,또,0.1
896,4,한편,0.2
896,5,게으름부리고,0.6
896,6,싶을,0.2
896,7,수도,0.2
896,8,있는,0.2
896,9,법인,0.2
896,10,것이다.,0.4
897,0,어린,0.2
897,1,왕자는,0.3
897,2,말을,0.2
897,3,계속했다.,0.5
898,0,"아저씨,0.4
898,1,별은,0.2
898,2,아주,0.2
898,3,작으니까,0.4
898,4,세,0.1
898,5,발짝만,0.3
898,6,옮겨,0.2
898,7,놓으면,0.3
898,8,한,0.1
898,9,바퀴,0.2
898,10,돌,0.1
898,11,수,0.1
898,12,있잖아,0.3
898,13,언제나,0.3
898,14,햇빛,0.2
898,15,속에,0.2
898,16,있으려면,0.4
898,17,천천히,0.3
898,18,걸어가기만,0.5
898,19,하면,0.2
898,20,되는,0.2
898,21,거야.,0.3
899,0,쉬고,0.2
899,1,싶을,0.2
899,2,때면,0.2
899,3,걸어가도록,0.5
899,4,해......,0.7
900,0,그럼,0.2
900,1,하구,0.2
900,2,해가,0.2
900,3,원하는,0.3
900,4,만큼,0.2
900,5,길어질,0.3
900,6,수,0.1
900,7,있을,0.2
900,8,거,0.1
900,9,야.",0.3
901,0,"그건,0.3
901,1,별로,0.2
901,2,도움이,0.3
901,3,되지,0.2
901,4,못하겠는걸.,0.6
902,0,내가,0.2
902,1,무엇보다,0.4
902,2,좋아하는,0.4
902,3,건,0.1
902,4,잠을,0.2
902,5,자,0.1
902,6,는,0.1
902,7,거니까.",0.5
903,0,가로등,0.3
903,1,켜는,0.2
903,2,사람이,0.3
903,3,말했다.,0.4
904,0,"그거,0.3
904,1,유감인데.",0.6
905,0,어린,0.2
905,1,왕자가,0.3
905,2,말했다.,0.4
906,0,"유감이야.,0.6
907,0,잘,0.1
907,1,자.",0.3
908,0,가로,0.2
908,1,등,0.1
908,2,점화하는,0.4
908,3,사람이,0.3
908,4,말했다.,0.4
909,0,그리고는,0.4
909,1,가로,0.2
909,2,등을,0.2
909,3,껐다.,0.3
910,0,(저,0.2
910,1,사람은,0.3
910,2,다른,0.2
910,3,모든,0.2
910,4,사람들,,0.4
910,5,왕이나,0.3
910,6,허영심,0.3
910,7,많은,0.2
910,8,사람이나,0.4
910,9,술꾼,,0.3
910,10,혹은,0.2
910,11,실업가,0.3
910,12,같은,0.2
910,13,사람들에게,0.5
910,14,멸시받을,0.4
910,15,테지,,0.3
910,16,하지만,0.3
910,17,우스꽝스럽게,0.6
910,18,보이지,0.3
910,19,않는,0.2
910,20,사람은,0.3
910,21,저,0.1
910,22,사람뿐이야.,0.6
911,0,그건,0.2
911,1,저,0.1
911,2,사람이,0.3
911,3,자기,0.2
911,4,자신이,0.3
911,5,아닌,0.2
911,6,다른,0.2
911,7,일에,0.2
911,8,전념하기,0.4
911,9,때문일,0.3
911,10,거야),0.3
911,11,더,0.1
911,12,멀리로,0.3
911,13,여행을,0.3
911,14,계속하면서,0.5
911,15,어린,0.2
911,16,왕자는,0.3
911,17,생각했다.,0.5
912,0,그는,0.2
912,1,섭섭해서,0.4
912,2,한숨을,0.3
912,3,내쉬며,0.3
912,4,이런,0.2
912,5,생각도,0.3
912,6,했다.,0.3
913,0,(내가,0.3
913,1,친구로,0.3
913,2,삼을,0.2
913,3,수,0.1
913,4,있었던,0.3
913,5,사람은,0.3
913,6,저,0.1
913,7,사람뿐이었는데,,0.8
913,8,그렇지만,0.4
913,9,그의,0.2
913,10,별은,0.2
913,11,너무,0.2
913,12,작아.,0.3
914,0,두,0.1
914,1,사람이,0.3
914,2,있을,0.2
914,3,자리가,0.3
914,4,없거든......),1
914,5,그가,0.2
914,6,그,0.1
914,7,축복받은,0.4
914,8,별을,0.2
914,9,잊지,0.2
914,10,못하는,0.3
914,11,것은,,0.3
914,12,스물,0.2
914,13,네,0.1
914,14,시간,0.2
914,15,동안에,0.3
914,16,1천,0.2
914,17,5백,0.2
914,18,4십,0.2
914,19,번이나,0.3
914,20,해가,0.2
914,21,지는,0.2
914,22,때문이었다는,0.6
914,23,것은,0.2
914,24,어린,0.2
914,25,왕자가,0.3
914,26,차마,0.2
914,27,스스로에게도,0.6
914,28,고백하지,0.4
914,29,못하는,0.3
914,30,사실이었다.,0.6
915,0,15,0.2
915,1,여섯,0.2
915,2,번째,0.2
915,3,별은,0.2
915,4,열,0.1
915,5,배나,0.2
915,6,더,0.1
915,7,큰,0.1
915,8,별이었다.,0.5
916,0,그,0.1
916,1,별에는,0.3
916,2,무지하게,0.4
916,3,커다란,0.3
916,4,책을,0.2
916,5,쓰고,0.2
916,6,있는,0.2
916,7,늙은,0.2
916,8,신사,0.2
916,9,한,0.1
916,10,분이,0.2
916,11,살고,0.2
916,12,있었다.,0.4
917,0,"야!,0.3
918,0,탐험가가,0.4
918,1,하나,0.2
918,2,오는군!",0.5
919,0,어린,0.2
919,1,왕자를,0.3
919,2,보며,0.2
919,3,그가,0.2
919,4,큰,0.1
919,5,소리로,0.3
919,6,외쳤다.,0.4
920,0,어린,0.2
920,1,왕자는,0.3
920,2,테이블,0.3
920,3,위에,0.2
920,4,걸터앉아,0.4
920,5,조금,0.2
920,6,가쁜,0.2
920,7,숨을,0.2
920,8,몰아쉬었다.,0.6
921,0,벌써,0.2
921,1,몹시도,0.3
921,2,긴,0.1
921,3,여행을,0.3
921,4,했던,0.2
921,5,것이다.,0.4
922,0,"어디서,0.4
922,1,오는,0.2
922,2,거냐?",0.4
923,0,그,0.1
923,1,노인이,0.3
923,2,물었다.,0.4
924,0,"이,0.2
924,1,두꺼운,0.3
924,2,책은,0.2
924,3,뭐에요?,0.4
925,0,여기서,0.3
925,1,뭘,0.1
925,2,하시는,0.3
925,3,거지요?",0.5
926,0,어린,0.2
926,1,왕자가,0.3
926,2,물었다.,0.4
927,0,"난,0.2
927,1,지리학자란다.",0.8
928,0,노인이,0.3
928,1,말했다.,0.4
929,0,"지리학자가,0.6
929,1,뭐에요?",0.5
930,0,"바다와,0.4
930,1,강과,0.2
930,2,도시와,0.3
930,3,산,,0.2
930,4,그리고,0.3
930,5,사막이,0.3
930,6,어디에,0.3
930,7,있는지를,0.4
930,8,아는,0.2
930,9,사람이지.",0.6
931,0,"그거,0.3
931,1,참,0.1
931,2,재미있네요.,0.6
932,0,그거야말로,0.5
932,1,직업다운,0.4
932,2,직업이군요!",0.7
933,0,어린,0.2
933,1,왕자는,0.3
933,2,말하고,0.3
933,3,지리학자의,0.5
933,4,별을,0.2
933,5,한,0.1
933,6,번,0.1
933,7,휘둘러보았다.,0.7
934,0,그처럼,0.3
934,1,멋진,0.2
934,2,별을,0.2
934,3,그는,0.2
934,4,본,0.1
934,5,적이,0.2
934,6,없었다.,0.4
935,0,"할아버지,0.5
935,1,별은,0.2
935,2,참,0.1
935,3,아름답군요.,0.6
936,0,넓은,0.2
936,1,바다도,0.3
936,2,있나요?",0.5
937,0,"난,0.2
937,1,몰라.",0.4
938,0,지리학자가,0.5
938,1,대답했다.,0.5
939,0,"그래요?,0.5
940,0,(어린,0.3
940,1,왕자는,0.3
940,2,실망했다),0.5
940,3,그럼,0.2
940,4,산은요?",0.5
941,0,"난,0.2
941,1,몰라.",0.4
942,0,지리학자가,0.5
942,1,말했다.,0.4
943,0,"그럼,0.3
943,1,도시와,0.3
943,2,강과,0.2
943,3,사막은요?",0.6
944,0,"그것도,0.4
944,1,알,0.1
944,2,수,0.1
944,3,없다.",0.4
945,0,지리학자가,0.5
945,1,말했다.,0.4
946,0,"할아버진,0.5
946,1,지리학자,0.4
946,2,아녜요!",0.5
947,0,"그렇지.,0.5
948,0,하지만,0.3
948,1,난,0.1
948,2,탐험가가,0.4
948,3,아니거든.,0.5
949,0,내겐,0.2
949,1,탐험가가,0.4
949,2,절대적으로,0.5
949,3,부족하,0.3
949,4,단다.,0.3
950,0,도시와,0.3
950,1,강과,0.2
950,2,산,,0.2
950,3,바다와,0.3
950,4,태양과,0.3
950,5,사막을,0.3
950,6,세러,0.2
950,7,다니는,0.3
950,8,건지리학자의,0.6
950,9,하는,0.2
950,10,일이,0.2
950,11,아냐.,0.3
951,0,지리학자는,0.5
951,1,아주,0.2
951,2,중요한,0.3
951,3,사람이니까,0.5
951,4,한가히,0.3
951,5,돌아다닐,0.4
951,6,수,0.1
951,7,가,0.1
951,8,없지.,0.3
952,0,서재를,0.3
952,1,떠날,0.2
952,2,수가,0.2
952,3,없어.,0.3
953,0,서재에서,0.4
953,1,탐험가들을,0.5
953,2,만나든,0.3
953,3,거지.,0.3
954,0,그들,0.2
954,1,에게,0.2
954,2,여러,0.2
954,3,가지,0.2
954,4,질문을,0.3
954,5,하여,0.2
954,6,그들의,0.3
954,7,기억을,0.3
954,8,기록하는,0.4
954,9,거야.,0.3
955,0,탐험가의,0.4
955,1,기억,0.2
955,2,중에,0.2
955,3,흥미로운,0.4
955,4,게,0.1
955,5,있으면,0.3
955,6,지리학자는,0.5
955,7,그,0.1
955,8,사람의,0.3
955,9,정신상태를,0.5
955,10,조사시키지.",0.7
956,0,"그건,0.3
956,1,왜요?",0.4
957,0,"탐험가가,0.5
957,1,거짓말을,0.4
957,2,하면,0.2
957,3,지리책에,0.4
957,4,커다란,0.3
957,5,이변이,0.3
957,6,일어나게,0.4
957,7,될,0.1
957,8,테니까.,0.4
958,0,탐,0.1
958,1,험가가,0.3
958,2,술을,0.2
958,3,너무,0.2
958,4,마셔도,0.3
958,5,그렇지.",0.5
959,0,"그건,0.3
959,1,왜요?",0.4
960,0,어린,0.2
960,1,왕자가,0.3
960,2,말했다.,0.4
961,0,"왜냐하면,0.5
961,1,술에,0.2
961,2,잔뜩,0.2
961,3,취한,0.2
961,4,사람에겐,0.4
961,5,모든,0.2
961,6,게,0.1
961,7,둘로,0.2
961,8,보이거든.,0.5
962,0,그렇게,0.3
962,1,되면,0.2
962,2,지리학자는,0.5
962,3,산,0.1
962,4,하나밖에,0.4
962,5,없는,0.2
962,6,데다,0.2
962,7,산,0.1
962,8,둘을,0.2
962,9,기입하게,0.4
962,10,될지도,0.3
962,11,모르잖아.",0.6
963,0,"내가,0.3
963,1,아는,0.2
963,2,어떤,0.2
963,3,사람도,0.3
963,4,그럼,0.2
963,5,나쁜,0.2
963,6,탐험가가,0.4
963,7,될,0.1
963,8,수,0.1
963,9,있겠군요?",0.6
964,0,어린,0.2
964,1,왕자가,0.3
964,2,말했다.,0.4
965,0,"그럴,0.3
965,1,수도,0.2
965,2,있겠지.,0.4
966,0,그래서,0.3
966,1,탐험가의,0.4
966,2,정신상태가,0.5
966,3,훌륭하다고,0.5
966,4,생각,0.2
966,5,될,0.1
966,6,때는,0.2
966,7,그의,0.2
966,8,발견을,0.3
966,9,조사하지.",0.6
967,0,"가보시나요?",0.8
968,0,"아니지.,0.5
969,0,그건,0.2
969,1,너무,0.2
969,2,번,0.1
969,3,잡스러우니까.,0.7
970,0,그,0.1
970,1,대신,0.2
970,2,탐험가에게,0.5
970,3,증거를,0.3
970,4,제시하라,0.4
970,5,고,0.1
970,6,요구하는,0.4
970,7,거야.,0.3
971,0,예컨데,0.3
971,1,커다란,0.3
971,2,산을,0.2
971,3,발견했을,0.4
971,4,때는,0.2
971,5,커다란,0.3
971,6,돌멩이를,0.4
971,7,가,0.1
971,8,져오라고,0.4
971,9,요구하는,0.4
971,10,거지.",0.4
972,0,지리학자는,0.5
972,1,갑자기,0.3
972,2,흥분했다.,0.5
973,0,"그런데,0.4
973,1,너는,0.2
973,2,멀리서,0.3
973,3,왔지!,0.3
974,0,너는,0.2
974,1,탐험가야!,0.5
975,0,너의,0.2
975,1,별이,0.2
975,2,어떤,0.2
975,3,별인지,0.3
975,4,이야기,0.3
975,5,해,0.1
975,6,줘!",0.3
976,0,그러더니,0.4
976,1,지리학자는,0.5
976,2,노트를,0.3
976,3,펴고,0.2
976,4,연필을,0.3
976,5,깎았다.,0.4
977,0,탐험가의,0.4
977,1,이야기를,0.4
977,2,처음에는,0.4
977,3,연필로,0.3
977,4,적었다가,0.4
977,5,그가,0.2
977,6,증거를,0.3
977,7,가져오기를,0.5
977,8,기다려서,0.4
977,9,잉크로,0.3
977,10,적는,0.2
977,11,것이었다.,0.5
978,0,"자,,0.3
978,1,시작해,0.3
978,2,볼까?",0.4
979,0,지리학자가,0.5
979,1,물었다.,0.4
980,0,"아,,0.3
980,1,내,0.1
980,2,별은,0.2
980,3,별로,0.2
980,4,흥미로울,0.4
980,5,게,0.1
980,6,없어요.,0.4
981,0,아주,0.2
981,1,작거든요.,0.5
982,0,화산이,0.3
982,1,셋,0.1
982,2,있어요.,0.4
983,0,둘은,0.2
983,1,불이,0.2
983,2,있는,0.2
983,3,화산이고,0.4
983,4,하나는,0.3
983,5,불이,0.2
983,6,꺼진,0.2
983,7,화산이지요.,0.6
984,0,하지만,0.3
984,1,언제,0.2
984,2,어떻,0.2
984,3,게,0.1
984,4,될지,0.2
984,5,모르지요.",0.6
985,0,"언제,0.3
985,1,어떻게,0.3
985,2,될지,0.2
985,3,알,0.1
985,4,수,0.1
985,5,없지.",0.4
986,0,지리학자가,0.5
986,1,말했다.,0.4
987,0,"제겐,0.3
987,1,꽃,0.1
987,2,한,0.1
987,3,송이도,0.3
987,4,있어요.",0.5
988,0,"우린,0.3
988,1,꽃은,0.2
988,2,기록하지,0.4
988,3,않아.",0.4
989,0,지리학자가,0.5
989,1,말했다.,0.4
990,0,"왜요?,0.4
991,0,그게,0.2
991,1,더,0.1
991,2,예쁜데요!",0.6
992,0,"꽃들은,0.4
992,1,일시적인,0.4
992,2,존재니까.",0.6
993,0,"<일시적인,0.6
993,1,존재>가,0.4
993,2,뭐예요?",0.5
994,0,"지리책은,0.5
994,1,모든,0.2
994,2,책들,0.2
994,3,중,0.1
994,4,가장,0.2
994,5,귀중한,0.3
994,6,책이야.,0.4
995,0,지리책은,0.4
995,1,유행에,0.3
995,2,뒤지는,0.3
995,3,법,0.1
995,4,이,0.1
995,5,없지.,0.3
996,0,산이,0.2
996,1,위치를,0.3
996,2,바꾸는,0.3
996,3,일은,0.2
996,4,매우,0.2
996,5,드물거든.,0.5
997,0,바닷물의,0.4
997,1,물이,0.2
997,2,비어,0.2
997,3,버,0.1
997,4,리는,0.2
997,5,일도,0.2
997,6,매우,0.2
997,7,드물고.,0.4
998,0,우리는,0.3
998,1,영원한,0.3
998,2,것들을,0.3
998,3,기록하는,0.4
998,4,거야.",0.4
999,0,"하지만,0.4
999,1,불,0.1
999,2,꺼진,0.2
999,3,화산들이,0.4
999,4,다시,0.2
999,5,깨어날,0.3
999,6,수도,0.2
999,7,있어요.,0.4
1000,0,<일시적인,0.5
1000,1,존재>가,0.4
1000,2,뭐예요?",0.5
1001,0,어린,0.2
1001,1,왕자가,0.3
1001,2,말을,0.2
1001,3,가로막았다.,0.6
1002,0,"화산이,0.4
1002,1,꺼져,0.2
1002,2,있든,0.2
1002,3,깨어,0.2
1002,4,있는,0.2
1002,5,우리에게는,0.5
1002,6,마찬가지야.,0.6
1003,0,우리에게,0.4
1003,1,중요한,0.3
1003,2,건,0.1
1003,3,산이지.,0.4
1004,0,산은,0.2
1004,1,변하지,0.3
1004,2,않거든.",0.5
1005,0,"그런데,0.4
1005,1,<일시적인,0.5
1005,2,존재>란,0.4
1005,3,뭐예요?",0.5
1006,0,한번,0.2
1006,1,한,0.1
1006,2,질문은,0.3
1006,3,평생,0.2
1006,4,포기해,0.3
1006,5,본,0.1
1006,6,적이,0.2
1006,7,없는,0.2
1006,8,어린,0.2
1006,9,왕자가,0.3
1006,10,다시,0.2
1006,11,되물었다.,0.5
1007,0,"그건,0.3
1007,1,<머지,0.3
1007,2,않은,0.2
1007,3,장례에,0.3
1007,4,사라져,0.3
1007,5,버릴,0.2
1007,6,위험에,0.3
1007,7,처해,0.2
1007,8,있다>는,0.4
1007,9,뜻이지.",0.5
1008,0,"내,0.2
1008,1,꽃은,0.2
1008,2,머지,0.2
1008,3,않은,0.2
1008,4,장래에,0.3
1008,5,사라져,0.3
1008,6,버릴,0.2
1008,7,위험에,0.3
1008,8,처해,0.2
1008,9,있나요?",0.5
1009,0,"물론이지.",0.7
1010,0,(내,0.2
1010,1,꽃은,0.2
1010,2,일시적,0.3
1010,3,존재야.,0.4
1011,0,세상에,0.3
1011,1,대항할,0.3
1011,2,무기라곤,0.4
1011,3,네,0.1
1011,4,개의,0.2
1011,5,가시밖에,0.4
1011,6,없고!,0.3
1012,0,그런데,0.3
1012,1,나는,0.2
1012,2,그,0.1
1012,3,꽃을,0.2
1012,4,내,0.1
1012,5,별에,0.2
1012,6,혼자,0.2
1012,7,내버려두고,0.5
1012,8,왔어!),0.4
1012,9,하고,0.2
1012,10,어린,0.2
1012,11,왕자는,0.3
1012,12,생각했다.,0.5
1013,0,그것은,0.3
1013,1,후회스러운,0.5
1013,2,느낌의,0.3
1013,3,시작이었다.,0.6
1014,0,그러나,0.3
1014,1,그는,0.2
1014,2,다시,0.2
1014,3,용기를,0.3
1014,4,냈다.,0.3
1015,0,"어디를,0.4
1015,1,가보는,0.3
1015,2,게,0.1
1015,3,좋을까요?",0.6
1016,0,그가,0.2
1016,1,물었다.,0.4
1017,0,"지구라는,0.5
1017,1,별로,0.2
1017,2,가봐.,0.3
1018,0,대단히,0.3
1018,1,이름,0.2
1018,2,높은,0.2
1018,3,별이거든......",1
1019,0,그리하여,0.4
1019,1,어린,0.2
1019,2,왕자는,0.3
1019,3,그의,0.2
1019,4,꽃에,0.2
1019,5,대해,0.2
1019,6,생각하며,0.4
1019,7,다시,0.2
1019,8,길을,0.2
1019,9,떠났다.,0.4
1020,0,16,0.2
1020,1,일곱,0.2
1020,2,번째,0.2
1020,3,별은,0.2
1020,4,그래서,0.3
1020,5,지구였다.,0.5
1021,0,지구는,0.3
1021,1,그저,0.2
1021,2,그렇고,0.3
1021,3,그런,0.2
1021,4,보통,0.2
1021,5,별이,0.2
1021,6,아니었다!,0.5
1022,0,그곳에는,0.4
1022,1,1백,0.2
1022,2,11명의,0.4
1022,3,왕(물론,0.4
1022,4,흑인,0.2
1022,5,나라의,0.3
1022,6,왕을,0.2
1022,7,포함해서)과,0.6
1022,8,7천,0.2
1022,9,명의,0.2
1022,10,지리학자와,0.5
1022,11,90만,0.3
1022,12,명의,0.2
1022,13,실업가.,0.4
1023,0,7백,0.2
1023,1,50만,0.3
1023,2,명의,0.2
1023,3,술주정뱅이,,0.6
1023,4,3억,0.2
1023,5,1천,0.2
1023,6,1백만,0.3
1023,7,명의,0.2
1023,8,허영심,0.3
1023,9,많은,0.2
1023,10,사람들,,0.4
1023,11,즉,0.1
1023,12,약,0.1
1023,13,20억쯤,0.4
1023,14,되는,0.2
1023,15,어른들이,0.4
1023,16,살고,0.2
1023,17,있다.,0.3
1024,0,전기가,0.3
1024,1,발명되기,0.4
1024,2,전까지는,0.4
1024,3,여섯,0.2
1024,4,대륙을,0.3
1024,5,통틀어,0.3
1024,6,4십,0.2
1024,7,6만,0.2
1024,8,2천,0.2
1024,9,5백,0.2
1024,10,11명이나,0.5
1024,11,되는,0.2
1024,12,가로,0.2
1024,13,등,0.1
1024,14,점화하는,0.4
1024,15,사람들을,0.4
1024,16,두어야,0.3
1024,17,했다는,0.3
1024,18,이야기를,0.4
1024,19,들으면,0.3
1024,20,여러분은,0.4
1024,21,지구가,0.3
1024,22,얼마나,0.3
1024,23,큰지,0.2
1024,24,짐작이,0.3
1024,25,갈,0.1
1024,26,것이다.,0.4
1025,0,그래서,0.3
1025,1,좀,0.1
1025,2,멀리,0.2
1025,3,떨어진,0.3
1025,4,곳에서,0.3
1025,5,보면,0.2
1025,6,눈부시게,0.4
1025,7,멋진,0.2
1025,8,광경이,0.3
1025,9,벌어지는,0.4
1025,10,것이었다.,0.5
1026,0,그들이,0.3
1026,1,무리지어,0.4
1026,2,움직이는,0.4
1026,3,모습은,0.3
1026,4,오페라의,0.4
1026,5,발레에서처럼,0.6
1026,6,질서,0.2
1026,7,정연한,0.3
1026,8,것이었다.,0.5
1027,0,맨,0.1
1027,1,처음은,0.3
1027,2,뉴질랜드와,0.5
1027,3,오스트레일리아의,0.8
1027,4,가로,0.2
1027,5,등,0.1
1027,6,켜는,0.2
1027,7,사람들의,0.4
1027,8,차례였다.,0.5
1028,0,가로,0.2
1028,1,등을,0.2
1028,2,켜고,0.2
1028,3,나면,0.2
1028,4,그들은,0.3
1028,5,잠을,0.2
1028,6,자러,0.2
1028,7,갔다.,0.3
1029,0,그러고,0.3
1029,1,나면,0.2
1029,2,중국과,0.3
1029,3,시베리아의,0.5
1029,4,가로,0.2
1029,5,등,0.1
1029,6,점화하는,0.4
1029,7,사람들이,0.4
1029,8,발레,0.2
1029,9,무대에,0.3
1029,10,나타났다.,0.5
1030,0,그들,0.2
1030,1,역시,0.2
1030,2,무대,0.2
1030,3,뒤로,0.2
1030,4,살짝,0.2
1030,5,몸을,0.2
1030,6,감추고,0.3
1030,7,나면,0.2
1030,8,러시아와,0.4
1030,9,인도의,0.3
1030,10,가로,0.2
1030,11,등,0.1
1030,12,켜는,0.2
1030,13,사람들이,0.4
1030,14,나타나는,0.4
1030,15,것이었다.,0.5
1031,0,그,0.1
1031,1,다음번에는,0.5
1031,2,아프리카와,0.5
1031,3,유럽의,0.3
1031,4,가로,0.2
1031,5,등,0.1
1031,6,켜는,0.2
1031,7,사람들,,0.4
1031,8,또,0.1
1031,9,그,0.1
1031,10,다음에는,0.4
1031,11,남아메리카의,0.6
1031,12,가로,0.2
1031,13,등,0.1
1031,14,켜는,0.2
1031,15,사람들,,0.4
1031,16,또,0.1
1031,17,그,0.1
1031,18,다음에는,0.4
1031,19,북아메리카의,0.6
1031,20,가로,0.2
1031,21,등,0.1
1031,22,켜는,0.2
1031,23,사람들이,0.4
1031,24,차례로,0.3
1031,25,나타났다.,0.5
1032,0,그런데,0.3
1032,1,그들은,0.3
1032,2,무대에,0.3
1032,3,나타나는,0.4
1032,4,순서를,0.3
1032,5,틀리게,0.3
1032,6,하는,0.2
1032,7,법이,0.2
1032,8,없었다.,0.4
1033,0,그것은,0.3
1033,1,무척,0.2
1033,2,장엄한,0.3
1033,3,광경이었다.,0.6
1034,0,오직,0.2
1034,1,북극의,0.3
1034,2,단,0.1
1034,3,하나밖에,0.4
1034,4,없는,0.2
1034,5,가로,0.2
1034,6,등,0.1
